cod_cliente,primeiro_nome,ultimo_nome,email,tipo_cliente,data_inclusao,cpfcnpj,data_nascimento,endereco,cep
585,Luiz Fernando,da Mata,heloisa95@example.com,PF,2022-10-20 11:04:00 UTC,371.906.528-68,1991-09-22,"Favela Manuela Pires, 80 Vila Minaslandia 95128146 Teixeira Paulista / AL",98547-972
618,Davi Lucas,da Mata,erick64@example.org,PF,2018-12-14 11:23:00 UTC,721.036.498-69,1958-10-11,"Trevo Gustavo da Conceição, 54 Jardim Guanabara 62295901 Monteiro do Galho / DF",88416-256
742,Ana Sophia,da Mata,npinto@example.org,PF,2019-05-17 15:36:00 UTC,293.541.806-98,1976-08-13,"Loteamento de da Rocha, 96 Santa Isabel 19282-292 Castro de Gomes / PI",63638-761
760,Lucca,da Mata,freitasmurilo@example.org,PF,2013-04-27 10:08:00 UTC,836.429.107-69,1983-09-21,"Feira Alves, 65 Vila Petropolis 62254661 da Mota de Minas / MS",56414647
812,Heitor,da Mata,joao-pedrocunha@example.net,PF,2018-10-24 12:26:00 UTC,012.675.934-07,1978-06-23,"Parque Ramos, 60 Olaria 10760399 Gomes de Barbosa / SP",70976-910
998,Alexandre,da Mata,ccunha@example.org,PF,2013-11-07 13:05:00 UTC,913.845.602-89,1945-10-26,"Rodovia Alícia Silveira, 86 Pompéia 71107-614 Silva do Amparo / RS",16889847
47,Vinicius,da Mota,mendeseduarda@example.net,PF,2021-12-07 11:46:00 UTC,270.596.138-03,1984-01-20,"Jardim Cavalcanti, 319 Santa Amelia 83518323 da Paz dos Dourados / MS",45833752
54,Luana,da Mota,mendesguilherme@example.com,PF,2017-09-08 12:55:00 UTC,478.925.013-04,2003-06-02,"Sítio Maysa Nunes, 376 Ventosa 21912-741 Ferreira Paulista / SE",58810090
85,Pedro Henrique,da Mota,barrossabrina@example.org,PF,2010-10-04 13:19:00 UTC,256.847.910-85,1968-12-28,"Fazenda de Almeida, 70 Conjunto Califórnia I 19254475 Rodrigues Alegre / SE",84785-656
138,Davi Lucas,da Mota,portovitor-gabriel@example.com,PF,2018-04-06 10:08:00 UTC,734.560.218-44,1964-11-08,"Condomínio Ribeiro, 83 Santa Rita 43035840 Moreira do Oeste / ES",50910135
163,Luiz Gustavo,da Mota,julialopes@example.org,PF,2020-07-26 14:45:00 UTC,093.856.741-10,1955-09-06,"Praça de da Cruz, 98 Tirol 76308996 da Costa de Oliveira / RN",29259296
198,Vitor,da Mota,castroerick@example.com,PF,2016-09-09 11:33:00 UTC,340.728.156-08,1968-11-16,"Conjunto Cardoso, 45 Vila Bandeirantes 41654598 Duarte / DF",62913-346
389,Isabelly,da Mota,emillyalmeida@example.net,PF,2021-12-13 13:02:00 UTC,275.386.094-74,1961-03-27,Distrito Barbosa Maria Tereza 98433-264 Azevedo do Galho / PE,09722268
394,Joana,da Mota,silvadanilo@example.com,PF,2016-12-21 13:31:00 UTC,872.405.613-80,1969-07-09,"Aeroporto de Nogueira, 90 Vila Piratininga Venda Nova 74845178 Rocha de Fogaça / GO",40557-484
464,João Felipe,da Mota,rdas-neves@example.com,PF,2021-04-20 10:09:00 UTC,156.729.083-30,1991-12-02,"Conjunto de Costela, 452 Jardim Alvorada 25570466 Silveira de Pereira / SC",46903-963
518,Maria Sophia,da Mota,gabrielly74@example.net,PF,2015-10-03 14:31:00 UTC,456.029.378-38,1950-09-16,"Largo de Correia, 42 Palmares 35281954 Mendes do Norte / CE",70049512
684,Beatriz,da Mota,vgoncalves@example.com,PF,2020-03-14 11:55:00 UTC,692.435.078-00,1987-07-12,"Parque Teixeira, 91 Lourdes 39343662 das Neves do Galho / SP",90910-527
702,André,da Mota,juannogueira@example.com,PF,2017-05-25 15:10:00 UTC,876.104.953-01,1960-01-19,Esplanada Mariane Fogaça Boa União 2ª Seção 51644-388 Viana / CE,09413343
755,Giovanna,da Mota,pereiraraquel@example.net,PF,2019-05-27 13:47:00 UTC,872.456.019-76,1995-06-21,"Feira da Paz, 25 Dona Clara 51727-260 Cunha da Serra / DF",55887339
777,Pietro,da Mota,maysa47@example.org,PF,2022-01-07 13:03:00 UTC,938.067.524-00,1948-03-06,"Lagoa de Nunes, 343 Madri 72186-807 Rocha / MT",28353-018
816,Luna,da Mota,alexiaviana@example.net,PF,2017-04-18 15:01:00 UTC,371.690.485-66,1956-08-14,"Viaduto de Ribeiro, 7 Ápia 14405-099 Ferreira / ES",38080-346
848,Maysa,da Mota,maria-julia26@example.org,PF,2022-10-14 14:02:00 UTC,068.317.429-04,1984-01-05,"Estrada de Cardoso, 89 Novo Tupi 28144003 Novaes / MG",65236138
876,Enzo Gabriel,da Mota,ucastro@example.net,PF,2019-04-17 11:01:00 UTC,051.386.724-44,1984-05-11,"Praça Araújo, 3 Campo Alegre 29924502 Gonçalves do Galho / BA",87757-995
913,Ana Clara,da Mota,cardosogabriela@example.net,PF,2021-10-08 14:19:00 UTC,061.742.598-11,1961-11-13,Fazenda Ana Júlia da Luz Mariano De Abreu 32644-259 Castro / PE,94039952
83,Eduardo,da Rosa,alexia28@example.com,PF,2021-10-07 13:04:00 UTC,452.837.109-04,1956-09-10,"Quadra de Carvalho, 78 Vila Vista Alegre 70252-733 Costela / SP",61531-523
242,Pietra,da Rosa,joao-pedroda-luz@example.org,PF,2010-05-06 14:03:00 UTC,327.054.819-23,2001-03-21,"Esplanada Fernandes, 59 São Marcos 32200-727 Costa / MT",63143-287
362,Stella,da Rosa,jpires@example.net,PF,2019-11-09 10:52:00 UTC,084.193.765-66,2001-03-09,"Campo da Paz, 142 Vila Aeroporto 27339-168 Melo / AC",53746-671
424,Rodrigo,da Rosa,fribeiro@example.org,PF,2022-02-10 12:31:00 UTC,518.640.397-01,1950-02-17,"Via Yago da Rocha, 460 Conjunto São Francisco De Assis 52195152 Gonçalves do Galho / RR",74607057
463,Lucas,da Rosa,da-cunhafernando@example.org,PF,2017-04-02 13:32:00 UTC,489.510.627-67,1958-05-28,"Lagoa Maria Vitória Mendes, 579 São José 03752876 da Mata da Serra / AL",18035493
560,Leandro,da Rosa,joao-pedrooliveira@example.org,PF,2020-07-14 13:09:00 UTC,874.215.039-60,1967-12-21,"Loteamento Matheus da Rocha, 3 Leticia 62507206 Monteiro / RS",59981945
628,Guilherme,da Rosa,vianalucas-gabriel@example.org,PF,2020-07-08 10:33:00 UTC,607.384.125-62,1955-02-08,"Residencial Ferreira, 90 Vila São Dimas 05888019 Martins / AC",65356037
665,Amanda,da Rosa,stellacorreia@example.com,PF,2019-12-11 14:35:00 UTC,257.390.614-07,1995-01-01,"Loteamento Lima, 1 Dom Bosco 24558786 Pereira de da Paz / SC",68868-878
703,Luiz Otávio,da Rosa,viniciusrodrigues@example.com,PF,2015-03-04 13:12:00 UTC,830.294.617-69,1972-01-07,"Trecho de Lopes, 22 Estrela 39419543 Ribeiro Grande / RS",20114460
746,Emanuella,da Rosa,cpeixoto@example.net,PF,2021-08-27 15:36:00 UTC,348.672.519-09,1948-10-11,"Praia Santos, 57 Marieta 3ª Seção 73009-630 Oliveira do Galho / RJ",60869553
770,João Pedro,da Rosa,das-neveskamilly@example.net,PF,2022-04-04 12:34:00 UTC,265.047.391-61,2006-06-06,"Favela Azevedo, 11 Conjunto Taquaril 40563793 Viana / SE",21981021
895,Joana,da Rosa,valentinamartins@example.net,PF,2022-08-15 11:35:00 UTC,274.516.890-85,1963-07-21,"Residencial Guilherme da Luz, 9 Mangueiras 64912-680 Ramos / AP",11658-609
907,Miguel,da Rosa,ggomes@example.org,PF,2022-08-01 12:44:00 UTC,315.649.280-98,1962-07-02,"Viaduto de Novaes, 61 Vila Maloca 51271851 Farias / PR",77289-010
31,Sophia,Caldeira,silveirarodrigo@example.org,PF,2016-09-25 14:39:00 UTC,196.427.385-46,1977-03-05,"Condomínio de Cunha, 30 Vila Paquetá 05930604 Barros da Serra / MS",60759944
49,Juliana,Caldeira,rpeixoto@example.net,PF,2021-05-05 12:58:00 UTC,457.380.619-93,1977-09-28,"Recanto de Nogueira, 4 Boa Vista 12270-586 Souza / ES",44667-028
88,Maysa,Caldeira,rafael21@example.net,PF,2020-10-07 14:15:00 UTC,702.614.935-07,1999-10-14,"Ladeira Bianca Gomes, 7 Ipiranga 71245492 Pires de Almeida / RN",26042-921
132,Leonardo,Caldeira,eduarda83@example.net,PF,2022-08-18 11:53:00 UTC,316.047.289-22,1945-10-12,"Distrito de Silva, 709 Granja De Freitas 49834-233 Farias de Farias / SP",53952-163
207,Francisco,Caldeira,gabriellyfreitas@example.com,PF,2022-06-24 16:07:00 UTC,946.517.283-91,1954-05-18,"Distrito Rebeca Fogaça, 78 Savassi 67766103 Almeida de Goiás / RJ",26236980
249,Marcela,Caldeira,mariane80@example.com,PF,2019-01-10 14:25:00 UTC,140.687.293-87,1956-07-10,"Sítio Vitor Hugo Castro, 7 Vista Do Sol 32863094 Cunha / MA",20163-136
608,Isabelly,Caldeira,voliveira@example.net,PF,2014-09-20 11:49:00 UTC,347.092.185-79,1978-03-26,"Feira de Alves, 51 Marieta 1ª Seção 26624-408 Barros do Galho / SE",53011234
701,Milena,Caldeira,diogo43@example.net,PF,2013-02-24 10:46:00 UTC,965.041.728-11,1966-08-24,"Feira Dias, 3 São Paulo 25699-190 Lima / MA",19025-885
817,Kamilly,Caldeira,pmonteiro@example.com,PF,2021-11-25 15:41:00 UTC,504.217.836-80,1947-05-25,"Favela Porto, 58 Vila Satélite 55942548 Monteiro / TO",14508-865
823,Levi,Caldeira,yagoramos@example.com,PF,2022-01-18 12:45:00 UTC,092.548.671-01,1968-12-17,"Praia Maria Cecília Cardoso, 883 Vila Havaí 80650052 Carvalho / RR",54165313
863,Emanuel,Caldeira,pedro54@example.net,PF,2015-11-26 12:41:00 UTC,176.584.029-58,1977-10-19,"Rua Maria Clara Barbosa, 30 Petropolis 87686393 da Paz de Ramos / BA",30690903
881,Luiz Gustavo,Caldeira,hviana@example.org,PF,2019-12-23 15:28:00 UTC,859.762.130-30,1957-03-07,"Aeroporto Oliveira, 888 Dom Cabral 50785807 Rodrigues / TO",58956-583
926,Luiz Miguel,Caldeira,lopeshelena@example.net,PF,2018-05-03 15:18:00 UTC,274.816.539-09,1950-07-22,"Ladeira de Silveira, 85 Vila Jardim Montanhes 92682195 Pinto da Prata / AL",42798399
976,Vicente,Caldeira,da-mataluiza@example.net,PF,2015-09-16 15:49:00 UTC,761.382.059-95,1963-06-05,"Vereda Almeida, 1 Vila Santo Antônio Barroquinha 47821-847 Rocha / CE",25244388
287,Letícia,Carvalho,lunasales@example.org,PF,2020-07-20 13:04:00 UTC,938.526.017-03,1944-04-03,"Vereda Silva, 55 Andiroba 83971874 Fernandes Verde / RN",07567278
324,Diego,Carvalho,rochamaria-clara@example.org,PF,2022-01-11 15:19:00 UTC,417.895.230-79,1989-02-11,"Campo de Barbosa, 5 Itatiaia 37893-563 Silva Grande / AP",64342245
376,Henrique,Carvalho,valentina99@example.com,PF,2012-04-07 15:08:00 UTC,843.527.109-97,2001-11-22,Trevo Peixoto Coqueiros 30372098 Moura do Norte / PI,84075350
423,Heloísa,Carvalho,enzogoncalves@example.net,PF,2017-11-26 16:12:00 UTC,512.748.639-37,1992-10-10,"Distrito Jesus, 3 Santa Maria 49567-381 da Rosa / RN",99953812
448,Lucas Gabriel,Carvalho,maria-sophia95@example.org,PF,2019-12-18 13:11:00 UTC,713.028.965-12,1996-03-27,"Avenida Nicolas Farias, 138 Tupi A 73590-026 Rezende / SC",19905255
503,Emanuel,Carvalho,liviaviana@example.com,PF,2020-11-25 13:30:00 UTC,234.159.780-79,1969-01-27,Conjunto Ramos São Sebastião 39944-896 Sales da Prata / PE,11832-547
617,Melissa,Carvalho,almeidacatarina@example.com,PF,2016-02-17 11:37:00 UTC,327.548.609-83,1973-04-03,"Recanto Caldeira, 2 Boa Viagem 86510311 Gomes Paulista / CE",26853-361
646,Caroline,Carvalho,thalesrodrigues@example.net,PF,2018-08-15 15:30:00 UTC,286.175.943-73,1962-04-21,"Pátio Thomas Novaes, 21 Vila Aeroporto Jaraguá 86235684 Rezende / AC",64172-961
724,Bryan,Carvalho,rporto@example.com,PF,2019-08-07 13:31:00 UTC,847.395.126-37,1984-06-12,"Área Elisa Mendes, 60 Jaqueline 78185518 Almeida do Sul / RJ",76440-267
831,Catarina,Carvalho,dcarvalho@example.org,PF,2016-01-22 11:28:00 UTC,401.796.528-85,1974-04-25,"Colônia de Castro, 30 Belvedere 62950-196 Rodrigues / PB",63295-939
872,Breno,Carvalho,bfernandes@example.org,PF,2021-01-16 10:38:00 UTC,120.897.653-21,1967-05-26,Rua Marina Gomes Esperança 60145-320 Vieira / ES,94339-803
64,Agatha,Ferreira,waraujo@example.com,PF,2016-04-18 15:57:00 UTC,309.714.582-60,1958-05-29,"Trevo Freitas, 66 Vila Petropolis 19175-991 Cunha / PA",07428521
248,Clarice,Ferreira,enrico46@example.org,PF,2019-06-13 11:34:00 UTC,612.895.734-09,1958-01-31,"Largo Thales Farias, 64 Conjunto Jardim Filadélfia 16733591 Moreira / CE",93633-706
447,Emanuel,Ferreira,laisnascimento@example.com,PF,2022-03-08 15:28:00 UTC,207.168.394-31,1972-09-27,"Vale de Duarte, 682 Lourdes 03846-664 Rezende do Galho / RO",97675-667
599,André,Ferreira,ana-sophiada-costa@example.org,PF,2020-01-11 14:52:00 UTC,087.294.653-38,2004-04-13,"Fazenda Gustavo Ferreira, 6 Alto Caiçaras 40375687 Nascimento de Monteiro / GO",97685445
644,Luigi,Ferreira,dda-conceicao@example.com,PF,2022-11-06 12:02:00 UTC,967.835.140-48,1992-03-08,"Rodovia de Freitas, 44 Europa 23099-905 Carvalho Alegre / TO",12155532
699,Pedro Miguel,Ferreira,ksilva@example.org,PF,2011-03-22 14:49:00 UTC,941.720.856-01,1989-10-13,"Estrada Dias, 170 Alta Tensão 1ª Seção 63660-116 Ramos Alegre / CE",89280-864
791,Gustavo,Ferreira,ida-costa@example.net,PF,2015-10-21 13:49:00 UTC,460.751.283-44,1945-11-18,"Praça Aragão, 47 Novo Das Industrias 92998996 Mendes / ES",68092-313
828,Sophia,Ferreira,caldeirabryan@example.org,PF,2021-12-25 12:52:00 UTC,856.124.073-35,1981-12-03,"Travessa de Ferreira, 6 Aarão Reis 77221-591 da Paz da Praia / RO",40467-614
984,Gustavo Henrique,Ferreira,sophiearaujo@example.net,PF,2016-12-15 12:04:00 UTC,132.604.978-03,1946-11-01,"Vale Lorena Teixeira, 80 Cidade Jardim Taquaril 43753518 Cardoso do Galho / RR",81193-115
996,Vicente,Ferreira,maria-vitorianunes@example.org,PF,2017-02-20 14:29:00 UTC,235.097.618-12,1997-04-19,Trecho Sales Granja Werneck 29929103 Silveira do Galho / SE,86453320
179,Thiago,Monteiro,silvasophia@example.net,PF,2019-01-15 11:29:00 UTC,029.674.851-01,1952-02-28,"Trecho de Farias, 906 Manacas 66718-074 Moraes / AP",58661-890
338,Erick,Monteiro,carlos-eduardo61@example.com,PF,2016-03-07 14:26:00 UTC,649.085.213-60,1967-01-03,"Viela de da Rosa, 86 Santa Amelia 78590-222 Vieira / RR",59633-454
357,Evelyn,Monteiro,nicolearaujo@example.com,PF,2021-07-12 15:17:00 UTC,648.395.702-56,1951-10-29,"Rua Correia, 7 Marilandia 57967380 Porto do Oeste / MA",87506-304
386,Nina,Monteiro,meloana-sophia@example.net,PF,2018-11-03 12:58:00 UTC,739.146.082-69,1987-10-04,Quadra Gomes Vila Piratininga Venda Nova 39354-670 Silva / SC,60999280
409,Juliana,Monteiro,ryanrezende@example.net,PF,2015-11-08 14:10:00 UTC,035.916.824-89,1999-03-03,"Largo de Farias, 8 Santa Sofia 78450-908 Fogaça / RR",55913-053
562,Mirella,Monteiro,isabelsouza@example.net,PF,2021-07-16 16:50:00 UTC,342.971.860-04,1959-03-18,"Distrito de Cavalcanti, 14 Horto Florestal 55285195 Moraes / ES",90139-977
565,Enzo,Monteiro,uduarte@example.net,PF,2016-06-28 12:31:00 UTC,507.849.231-32,1948-09-28,"Passarela de Monteiro, 25 Vila Antena 50344904 Almeida / TO",12160847
630,Thiago,Monteiro,yago29@example.com,PF,2014-07-02 12:56:00 UTC,143.295.670-16,1945-07-25,"Passarela de Almeida, 279 Etelvina Carneiro 80838683 Costela das Flores / DF",87901-288
660,Fernando,Monteiro,natalia51@example.net,PF,2022-10-28 14:34:00 UTC,298.137.645-46,1965-10-27,"Conjunto Moraes, 6 Vila Petropolis 93440257 Costela / SC",78398-688
734,Luna,Monteiro,stella79@example.org,PF,2020-08-17 15:00:00 UTC,786.152.093-59,2001-10-22,"Área Clara Castro, 91 Serra 90010378 Duarte Grande / MG",89964-963
865,Danilo,Monteiro,leticia65@example.org,PF,2019-05-06 10:03:00 UTC,813.469.705-48,1981-07-27,"Área Bruna Pinto, 9 Tres Marias 69314-474 Costela / PI",95694-426
962,Marina,Monteiro,joao-lucasoliveira@example.org,PF,2022-07-19 15:11:00 UTC,712.435.069-70,1984-01-16,Feira da Conceição Vila Do Pombal 25982975 Ramos / BA,01613203
23,Sabrina,Nogueira,lara92@example.net,PF,2012-12-06 10:38:00 UTC,105.362.874-90,1987-04-12,"Recanto de Viana, 51 Cinquentenário 35460-305 Mendes / PB",45240598
156,Matheus,Nogueira,leticiacostela@example.org,PF,2018-09-03 15:21:00 UTC,205.649.318-70,1969-08-08,"Rodovia de Nogueira, 79 Solimoes 99124-289 Fernandes Grande / RS",46469073
470,Heloísa,Nogueira,juanteixeira@example.com,PF,2016-10-03 14:01:00 UTC,290.415.738-79,1955-02-24,"Largo Enrico Moreira, 82 Nossa Senhora Do Rosário 07570669 da Mata / RS",27276817
508,Catarina,Nogueira,brendaalmeida@example.net,PF,2019-05-18 14:07:00 UTC,269.031.847-40,1962-02-17,"Setor de Rezende, 1 Maria Tereza 91022434 Gonçalves / SC",37113-152
509,Matheus,Nogueira,camposmaria-clara@example.org,PF,2012-01-20 11:56:00 UTC,507.689.421-01,1962-11-15,"Campo Nunes, 35 Calafate 93091-401 Moura Grande / RS",29657-764
533,Alana,Nogueira,mcastro@example.com,PF,2021-08-09 12:39:00 UTC,423.518.970-05,1977-08-22,"Trevo Benjamin Dias, 33 Vila Independencia 1ª Seção 46747249 Barbosa Alegre / RN",21601596
634,Paulo,Nogueira,pedro-lucas85@example.com,PF,2021-07-02 13:31:00 UTC,758.349.012-04,2002-07-16,"Vila Cardoso, 77 Leticia 51050-423 Mendes da Praia / BA",80483580
668,Maria Julia,Nogueira,gramos@example.net,PF,2015-03-03 12:16:00 UTC,305.187.462-08,1957-02-10,"Lagoa Carvalho, 4 Jardim Felicidade 92014053 Ramos Verde / PB",29165027
757,Julia,Nogueira,luigi30@example.com,PF,2016-12-10 15:46:00 UTC,471.690.358-39,1986-08-06,"Vereda de Correia, 1 Marieta 3ª Seção 91998-530 Monteiro / RR",79522419
774,Valentina,Nogueira,eduardo99@example.net,PF,2018-07-11 14:52:00 UTC,726.435.910-70,1978-12-18,"Passarela de da Rosa, 17 Cardoso 56527391 Rezende do Galho / PI",59960-080
839,Clarice,Nogueira,pintocaio@example.org,PF,2017-01-02 12:37:00 UTC,182.905.463-51,1970-05-13,"Colônia de da Mata, 7 Xangri-Lá 52109327 Campos das Flores / MG",34927-035
889,Bianca,Nogueira,moraesnicolas@example.org,PF,2022-11-20 14:49:00 UTC,169.502.874-02,2002-01-03,"Viaduto Lorena da Rocha, 31 Vila Calafate 57952-050 Peixoto de Campos / MA",69613-287
995,Vitor Hugo,Nogueira,castrovitoria@example.org,PF,2021-02-06 13:22:00 UTC,413.702.968-78,1987-01-11,"Vila Maria Cecília da Luz, 90 Santa Isabel 65394776 da Conceição / SP",05860602
69,Ana Júlia,Oliveira,isis11@example.net,PF,2019-10-26 14:52:00 UTC,210.643.578-90,1985-08-29,"Viela Gonçalves, 524 São Gabriel 85020155 da Paz de Farias / MS",48276-010
96,Bryan,Oliveira,rezendejulia@example.org,PF,2022-08-15 13:30:00 UTC,163.250.789-77,1979-02-19,"Passarela Oliveira, 453 Conjunto Jardim Filadélfia 18924578 Pinto / SP",99252052
125,Cauê,Oliveira,thiago40@example.org,PF,2019-04-08 12:41:00 UTC,538.072.694-10,1985-09-05,"Chácara de Gomes, 660 Ernesto Nascimento 99378-173 Lopes Alegre / RR",61566532
154,Ana Júlia,Oliveira,kevin24@example.org,PF,2013-10-14 11:46:00 UTC,059.187.432-60,1950-05-30,"Lagoa de Araújo, 41 Venda Nova 32097449 Silva / RN",51218-272
180,João Gabriel,Oliveira,cmonteiro@example.org,PF,2022-07-21 12:36:00 UTC,925.138.746-09,1995-03-16,"Núcleo da Luz, 80 Vila Sumaré 45305-398 da Rocha / SE",42069-597
181,João Gabriel,Oliveira,joao-pedro84@example.com,PF,2021-06-08 15:03:00 UTC,956.478.320-83,1968-01-02,Favela de Rodrigues Vila Do Pombal 83837-731 da Costa / SC,52099-862
196,Vitória,Oliveira,moraescaio@example.org,PF,2014-06-05 12:16:00 UTC,196.378.240-22,1978-07-11,"Viela Joana Duarte, 96 Tupi B 41685-145 Pinto / RO",10703-141
199,Murilo,Oliveira,caldeirayuri@example.com,PF,2019-01-10 12:24:00 UTC,061.984.573-20,1943-08-12,"Sítio de da Conceição, 21 Suzana 63330113 Pires / MS",59066-697
256,Agatha,Oliveira,monteirosofia@example.net,PF,2020-04-28 16:46:00 UTC,896.130.725-86,1982-01-26,"Recanto Bernardo Rezende, 11 São Damião 25575-266 Caldeira / SP",50987-872
271,Larissa,Oliveira,da-luzmarcos-vinicius@example.com,PF,2020-12-02 12:41:00 UTC,764.092.138-40,2000-02-04,"Praia de Mendes, 99 São Paulo 59552-991 Novaes / AC",93866-463
273,Vitor Gabriel,Oliveira,osilveira@example.net,PF,2020-04-27 11:42:00 UTC,403.172.598-14,1969-07-08,Avenida Caldeira Vila Oeste 31522-748 Alves do Campo / ES,67970-617
301,Stephany,Oliveira,maria-sophianunes@example.org,PF,2015-10-20 13:23:00 UTC,329.571.680-30,1945-01-22,"Ladeira Barbosa, 905 Delta 83154-332 Oliveira / MS",44209-089
315,Lívia,Oliveira,ramospietra@example.net,PF,2022-12-19 14:37:00 UTC,527.806.349-10,1980-06-30,"Estrada de Carvalho, 10 Jardinópolis 16471842 Caldeira do Campo / AC",39563-033
519,Bryan,Oliveira,kda-luz@example.org,PF,2021-09-14 11:54:00 UTC,073.218.694-31,1952-06-11,"Aeroporto Jesus, 59 Vila Madre Gertrudes 2ª Seção 55659-448 Martins das Flores / AL",10142341
581,Enrico,Oliveira,castroheitor@example.net,PF,2017-07-06 11:09:00 UTC,278.906.415-67,1967-07-20,"Alameda Renan da Cruz, 76 Vila Nova Cachoeirinha 3ª Seção 83487207 da Costa da Serra / SP",15723-507
688,Alexandre,Oliveira,vicenteda-conceicao@example.net,PF,2017-12-05 11:03:00 UTC,560.941.382-60,1987-05-22,"Morro Otávio Costela, 18 Vila Suzana Primeira Seção 79865617 Nunes Verde / RS",32672164
715,Bruno,Oliveira,calebe23@example.net,PF,2018-12-20 16:17:00 UTC,912.685.734-00,1973-09-07,"Parque de Duarte, 58 Vila Esplanada 21284-209 Dias / AP",39393-555
451,Stella,Silveira,esther63@example.org,PF,2011-08-25 11:33:00 UTC,583.260.971-95,2000-01-03,"Viela Sophia Peixoto, 95 Andiroba 01362-364 Rocha / MT",44492-634
472,Matheus,Silveira,da-cunhaluiz-miguel@example.org,PF,2022-08-07 12:08:00 UTC,608.573.421-26,1981-03-12,"Rua Maria Julia da Costa, 3 Penha 14678-858 Pinto do Amparo / BA",96254453
511,Murilo,Silveira,da-costabarbara@example.org,PF,2018-11-07 11:57:00 UTC,317.406.829-04,1964-12-27,"Vale Vinicius da Cunha, 6 Vila Santo Antônio Barroquinha 48223-320 Gonçalves / ES",71158-691
526,Rafaela,Silveira,joao-miguel21@example.net,PF,2018-09-16 15:21:00 UTC,178.936.250-40,1982-03-03,"Avenida Yuri Santos, 56 Boa União 1ª Seção 28672289 da Cunha / SC",71513521
539,Benjamin,Silveira,lda-mata@example.com,PF,2011-04-21 10:58:00 UTC,983.416.270-78,1960-06-05,"Chácara Campos, 85 Boa União 1ª Seção 87856223 Rocha do Campo / BA",02025883
549,Mirella,Silveira,joanasouza@example.com,PF,2019-06-22 15:37:00 UTC,290.167.845-94,1990-08-01,"Praia Gomes, 99 Buritis 00506278 Fogaça do Oeste / MS",25765-264
666,Lucca,Silveira,barbara78@example.com,PF,2015-07-27 15:03:00 UTC,195.842.037-97,1947-11-08,"Feira Silva, 1 Monsenhor Messias 47727-688 Barbosa / RR",23978-780
751,Maria Sophia,Silveira,mda-luz@example.com,PF,2012-01-13 12:29:00 UTC,189.647.205-20,1989-05-25,Núcleo Nina Castro Universo 61010121 Ribeiro / RS,62560-172
782,Erick,Silveira,rebeca66@example.com,PF,2019-01-10 11:19:00 UTC,691.837.524-55,1952-05-23,"Praia Pedro Lucas Porto, 92 Maria Goretti 68997814 Caldeira / MT",52820470
925,Noah,Silveira,ana-beatriz52@example.com,PF,2014-07-10 14:52:00 UTC,278.410.935-60,2001-09-29,"Pátio de Melo, 929 Padre Eustáquio 71368151 Moura / AM",90467127
949,Samuel,Silveira,catarinaporto@example.com,PF,2016-07-07 10:30:00 UTC,473.820.196-40,1986-10-20,"Esplanada Moraes, 202 Vila Nova Gameleira 3ª Seção 90602-498 Monteiro da Mata / TO",34143-462
954,Augusto,Silveira,ana-clara17@example.net,PF,2012-04-15 10:23:00 UTC,459.762.083-47,1983-01-25,"Recanto Souza, 43 São Luiz 36309550 Aragão / ES",86541-029
956,Mariane,Silveira,vieiralevi@example.net,PF,2017-07-11 15:45:00 UTC,647.528.019-49,1988-03-12,"Quadra de Araújo, 10 São Francisco Das Chagas 39063132 Barbosa de Minas / RS",32056-771
975,Levi,Silveira,aalves@example.com,PF,2021-03-18 14:58:00 UTC,560.824.173-80,1974-10-04,Ladeira de Viana Vila Santa Monica 2ª Seção 59516234 Costela / MG,17928-914
22,Olivia,Teixeira,hbarros@example.com,PF,2020-11-14 11:11:00 UTC,415.879.203-79,1946-09-19,"Fazenda Vinicius Rocha, 39 Cinquentenário 88559026 da Luz / PE",23793323
98,Letícia,Teixeira,alana90@example.net,PF,2018-02-19 11:29:00 UTC,506.187.924-49,1955-09-18,"Chácara de das Neves, 55 Alto Caiçaras 74632702 da Cunha / RJ",15033744
202,Luigi,Teixeira,goncalveskevin@example.com,PF,2016-04-22 11:19:00 UTC,675.204.138-53,1963-01-01,"Largo da Costa, 811 Madri 34204001 Ferreira Alegre / PA",29819-675
260,Alana,Teixeira,cavalcantimarcos-vinicius@example.com,PF,2013-10-22 14:33:00 UTC,432.150.768-53,1992-07-09,"Aeroporto Lopes, 1 Vila Jardim Leblon 32361498 Oliveira / SP",83270255
278,Alexia,Teixeira,lunapereira@example.org,PF,2020-04-17 15:47:00 UTC,670.391.825-21,1978-10-18,"Residencial Gonçalves, 273 Das Industrias I 53878542 Jesus / PI",46177-965
305,Raul,Teixeira,catarinacunha@example.com,PF,2021-07-13 13:43:00 UTC,136.897.240-31,1944-04-10,"Vale Martins, 83 Jardim Dos Comerciarios 86343-612 Nogueira / MT",00264638
308,Enrico,Teixeira,juan30@example.net,PF,2018-06-26 14:23:00 UTC,415.920.836-33,1959-07-12,"Quadra Anthony Viana, 65 Vista Do Sol 06902497 Lima / PI",13700963
349,Catarina,Teixeira,da-costaalana@example.com,PF,2019-01-07 15:47:00 UTC,375.492.086-38,1966-12-16,"Viaduto de Fogaça, 5 Andiroba 60168-433 Correia de Minas / MS",80534-607
401,Murilo,Teixeira,eloah85@example.org,PF,2020-12-18 11:53:00 UTC,329.608.514-98,1965-02-22,"Estação de Martins, 42 Dom Joaquim 32620783 Vieira / MG",38783875
